id,video_id,text,label,label_prior,matched_keywords,matched_categories,annot_time_sec,annot_ts
Ugwe7Qf0Jq_nZHbUh2B4AaABAg,9SK6boOSZX0,"Бул жапайылардын бүт кылмыштарын тактап, эл аралык сотко бериш керек. Генпрокуратура ушул жолу чара көрбөсө, каны төгүлгөн жигиттердин өлүмү кечирилбейт!",offensive,likely_non_hate,,,2.07,1779555357
UgxsWky1bVR_Ip7UvVd4AaABAg,8W94yWJHw6A,"Бирөөнүн да көтү таза эмес ,сукалар баарын атып салышса эшектерди",hate,potentially_hate,сука|эшек,profanity_ky|profanity_ru,5.05,1779555362
UgxJKpULczwpqMsR-v14AaABAg,8W94yWJHw6A,Азыркы биликтегилер бары уча тартып жугурушуп жургон кошоматчы шылундар Акылбек Талаибек буларды качан жоп беришет ошолорду тазалаш керек карапаим ел ошондои карапаим ел ишенет елек бугун кармалат ертеси боштондукта тангаласын,non_hate,likely_non_hate,,,18.85,1779555381
UgzCn-DhO32Pd1SC22l4AaABAg,9SK6boOSZX0,Вы чо труси бляд как женщина убивает 5и и 6 летни и женщина с дрони ударит масчиди и медисински машина и простой люди убивает каждое неделя после остановить огонь вы убивает Таджикиский Солдат с БМП и БТР танки Бесплотник Дрон чо вы думает мы сидим если вы муслман будет. Не ударит с дронм Масчид места для молитва намаз вы начинает война потом мы ответим вы бегат и солдати киргизия сдаваться 1перви Мы мусульман мы некогда не начинаем война. мы всегда ответим КРОВ даём ЗЕМЛЯ нет и ШАХИДА НЕЗАБУДЕМ 🇹🇯 АЛЛОХУ АКБАР,skip,potentially_hate,бля,profanity_ru,2.62,1779555384
UgzXTP4sNb-azXvcE-14AaABAg,9SK6boOSZX0,"тажиктер жыргап, каалаган убакта кол салып, элибизди өлтүрүп. Садыр Жапаров отставкага кет лох экенсиң",offensive,potentially_hate,өлтүрү,profanity_ky,6.61,1779555390
Ugx8ZCK8iUAVWDvcsht4AaABAg,GE9a-UY4I7E,Эшектек атып салат деп корктук дегенин кара атыш керек болчу болбосо сени атыш керек,hate,potentially_hate,эшек,profanity_ky,228.01,1779555618
UghwIXVfnUtwongCoAEC,GE9a-UY4I7E,Ошол коммиссиянын корутундусунда жазылган нерсеге эмес мыйзам чегинде караш керек болчу суранды менин кабинетиме журналиссттер толуп кетти деп андай суранычтар турмодо канча сен анын бироону дагы уккан эмессин укпайсын дагы турмодо куноосу жок жаткандар толтура а сен кот кот жалап журуп отуп кетесин атын калат Турсунбек Акун деген калыс карай албайсынбы жыл уйуно барып ич дарынды,offensive,potentially_hate,жалап,profanity_ky,25.74,1779555644
UgzCHdNSrJvpvl2tw8h4AaABAg,KSVY5SRkfn8,Болмок тургай болгон опг болгон 100 процент Садыр эле корбой журбосо эл ьут коруп жон териси менен сезип айтып камалып келбедиби,non_hate,likely_non_hate,,,17.78,1779555662
Ugw-0XjCUc3HD6p0-Z54AaABAg,MzmJyHQlS5Y,Тубаса туулган Ууру экен да Атасы кандай киши болгон Ууру окшойт да,non_hate,likely_non_hate,,,6.2,1779555668
Ugyx-1HIun-dZF5NRdl4AaABAg,HeGfRTka3TQ,Айзада суйлогондо психолог Тор да олтуруп калды го ОЗУ ачылып,non_hate,potentially_hate,олтуру,profanity_ky,6.8,1779555675
Ugx32T54Wmj4bxuNiq14AaABAg,MzmJyHQlS5Y,Сокени матраимов шайлаган президнт кылып,non_hate,likely_non_hate,,,3.09,1779555678
Ugz5yitMxpBtC08FlSB4AaABAg,rcF3WelvY18,"Тооба, тооба😳😳, кандай жиркенч, шайтандар, тукуму жамандар, оно баланы карасан акмак татуировка жасап мойнуна, кыргыз болбой ол, силерге ташбаран, ташбаран 😡😡😡",hate,potentially_hate,акмак,profanity_ky,11.66,1779555690
UgwLKNYIBaCVJRZbIBF4AaABAg,bXQ7pHLuXSc,Жун баш Максим аябай арыктаптыр го.Олсон соогун келбесин акмак карапайым элдин акчасын алып ошол жерде кайсы бетти менен жашап атасын. КОРДУНУЗБУ БУЛ АЯЛДЫН АЙТЫП АТКАНЫН КЫРГЫЗСТАНДАН АКЧА ЧЫГАРЫП КЕТКЕНИ ДАЛИЛ БАР ЭКЕН. ТУУЛГАН ЖЕРДИН ТОПУРАГЫ АЛТЫН ОШОНУ МАКСИМ БИЛБЕЙБИ? КАРГЫШ ТИЙСИН ТУУЛГАН ЖЕРДИН ТОПУРАГЫ САГА БУЮРБАСЫН.БРИТАНИЯНЫН ОЗУНУН ЖАРАНДАРЫ БАЙЛАРЫ ДА АЛА АЛБАЙТ ДЕП АТАТ ГО.УРМАТТУУ КЫРГЫЗСТАНДЫКТАР ОЗУНУЗДОР КОРДУНУЗДОР КАНТИП БАКИЕВТЕР УШУНЧА АКЧАНЫ АШ КЫЛАТ,offensive,potentially_hate,акмак,profanity_ky,78.52,1779555768
UgyojZNbcgI05C5080Z4AaABAg,GE9a-UY4I7E,Рысбек акматбаев котунорду айрымак суки бирден айрымак акчага сатылган праститутки котунорду бергиле эми,offensive,potentially_hate,сатылган,political,20.61,1779555789
UgxA8nsUZqGOPAcdoah4AaABAg,9SK6boOSZX0,Аллаху Акбар деп кыйкырып коет. Точно террористы. Эмне тийешеси бар элдерди олтуруп мактанып мусульман деп. Ит эле болот экен,skip,potentially_hate,олтуру,profanity_ky,13.05,1779555802
Ugw9QAEYO6J5_r0gDNR4AaABAg,9SK6boOSZX0,Тажиктер эл эмес эле жапайы манкурттар.кудай жазаласын силерди.мусулман мусулманга да согуш кылабы? Айбандар.,hate,potentially_hate,манкурт,ethnic,6.18,1779555808
UgwGzEMYsBPNrTVI2z94AaABAg,MzmJyHQlS5Y,"Шайлоо Атазов тоже не чист! На публику играет кода в жогору кеңеше говорит на трибуне, тоже убрать, про Бабанов слово нет это отдельно тема",skip,likely_non_hate,,,3.48,1779555812
Ugxu5_50VLRR_DKolzR4AaABAg,9SK6boOSZX0,Братья Тожики! Кыргызстан миролюбивая страна напали вы а не мы.,skip,likely_non_hate,,,5.28,1779555817
UgwVAjKWDiC3FomAmpR4AaABAg,MzmJyHQlS5Y,"Аллама мин мертен шугур,,, Аллам озу жиберген окшойт биздин Президен тибиз ди, 👍👍👍",non_hate,likely_non_hate,,,7.69,1779555824
UgxBB_dIadPOcFfZ1YJ4AaABAg,KSVY5SRkfn8,Садыр Жапаров молодец шундай иштеш керек мына там бердим,non_hate,likely_non_hate,,,4.55,1779555829
UgwpgLjzDORglmpGyK54AaABAg,GE9a-UY4I7E,Азиздин ордуна Саланованы камаш керек. Бир кун келет ушул кылган ишинер учун жооб бересинер. Тарых корсотот.,non_hate,likely_non_hate,,,9.87,1779555839
UgxVKVewccFfMHvMlc54AaABAg,HeGfRTka3TQ,Айзада акуулду экен,non_hate,likely_non_hate,,,1.74,1779555841
Ugz_DwlSJmHPErVnlh54AaABAg,HeGfRTka3TQ,Ал акмакты антарасынан чаап салыш керек,hate,potentially_hate,акмак,profanity_ky,7.18,1779555848
UgxZF_bBgGvSv6fgOCp4AaABAg,rcF3WelvY18,Жолук салынгандарда чегип жататго шерменде оромолду алып сал акмак аял,offensive,potentially_hate,акмак,profanity_ky,9.52,1779555857
UgwyC2sv0sV1Swa7uG54AaABAg,MzmJyHQlS5Y,Беш бакан емес.Беш камансынар да.,non_hate,likely_non_hate,,,6.0,1779555863
Ugyy95BEds_CMLIFliF4AaABAg,KSVY5SRkfn8,Законный опг ларды бир ооздуктагылачы😅,skip,likely_non_hate,,,6.72,1779555870
UgymAS9DRGIULx-ctBZ4AaABAg,9SK6boOSZX0,Джапджиктер енен драйн десе,offensive,likely_non_hate,,,101.87,1779555972
Ugy0iWtsDX3LsEwYxgd4AaABAg,GE9a-UY4I7E,Менин колумдан келсего баарынарды жардырып бир жерге топтоп туруп олтуруп чекеден анан онолмокпуз,hate,potentially_hate,олтуру,profanity_ky,22.75,1779555995
Ugh7cJrmM3HC4ngCoAEC,GE9a-UY4I7E,АКЧАГА САТЫЛГАН. НАМЫСЫ ЖОК КОТОК БАШТАР КАЧЫРЫП ЖИБЕРДИ ДА БУЛ ЭШЕКТИ,offensive,potentially_hate,коток|сатылган|эшек,political|profanity_ky,4.21,1779555999
UgyKehIrR5a3FCIx2uF4AaABAg,8W94yWJHw6A,"Менда ойлочумун Бул миллионду Элдин уулу деп, көрсө Элдин душманы турбайбы, чет жактан келген зыяндуу товарларды акча берсе киргизе берген экенда, азыр да жолун таап киргизип жатышат акмактар",offensive,potentially_hate,акмак,profanity_ky,15.9,1779556015
UgztYCLasku3Ki0lYTN4AaABAg,iM4S3PDEGDg,"Жапаров КЕТСИН!!! Анын Чыккынчы Экендигин Али ЭЛ Биле Элекпи???? Кыргызстандын Жарымы Уже КЫТАЙДЫКЫ!!!!! Эшектер,!!!",offensive,potentially_hate,эшек,profanity_ky,9.99,1779556025
UgxPqu3NpZo5EHVuRZZ4AaABAg,KSVY5SRkfn8,ОПГнын баары бул жакта турбайбы Камчы Колбайевти бул ОПГ эле олтуруп койгон го,non_hate,potentially_hate,олтуру,profanity_ky,7.82,1779556033
UgiWG8vFFPruw3gCoAEC,GE9a-UY4I7E,Чечен канча адамды олтуруп салды ага ким жооп берет,non_hate,potentially_hate,олтуру,profanity_ky,4.28,1779556037
UgwN4tQ6u1jecYhdTM14AaABAg,mOGb4Wzdbv4,"Абийир, уят жок болгондо дин да жардам бербейт. Мечитке беш маал барып ууру кылып, зордукчулук кылгандар, сойкулукту уюштуруп бизнес кылгандар көбөйдү. Катуу тартип керек. Мыйзамдуу түрдө эмгек түрмөлөрүнө (концетрация лагерлер не) 10 жылдан кем эмес убакыт иштетүү керек. Ошондо адам укугу бузулду деп кыйкырган жар болот. Ошолорду да ошол лагерлер не кесүү туура болоор эле. Гумандуулук чектелүү болмоюн ар ким батыштын акчаларын алып акмакчылыкка бара берет.",non_hate,potentially_hate,акмак,profanity_ky,29.11,1779556066
UgyGo7otIjXvi40q_Nx4AaABAg,rcF3WelvY18,Акмактар жаш муундарды бузуп жатат.жок кылгыла.камагыла ар бирини он жылга,offensive,potentially_hate,акмак,profanity_ky,8.88,1779556075
Ugw8Zduy-ZCBPSLQZLB4AaABAg,GE9a-UY4I7E,"Мед. Заключениясын берген профессору камаш кк, азизтин эжеси олко башчысына разычылык билдирип жатпайбы, уже белгилу болду да кимдин колу бар",non_hate,likely_non_hate,,,9.75,1779556085
