id,video_id,text,label
UgwQ7kdXclC9-ZhRSpt4AaABAg,MzmJyHQlS5Y,"Педик Байсаловду жаман көрүп жүрсөм, көрсө Матрайым менен күрөшүп аткан экен! Оюумду артка алдым",hate
UgzrNLJ6BsWmYvFJfHd4AaABAg,HeGfRTka3TQ,Додур канал Азатык секс Дегенден башка передачанар жокбу 👎👎👎👎👎,offensive
UgzBhzOqLfGL0XecwyF4AaABAg,HeGfRTka3TQ,"Кыздар эмне озунорду озунор коргой албайсынарбы?Жалжандабай уяттуу жеринерди жаап кийинип журсонор,силерге эч ким тийишпейт.Кокурогунорду,жамбашынарды корсотуп эркетерди дурботсонор тийишетда.(Баардык кыздар эмес,арасында болот оштокелер)",hate
UgyQBeO348x1Fymt4YN4AaABAg,MzmJyHQlS5Y,Эдил Байсадов озунду артынды тазалап алчы голубой болбой,hate
UgyHl32GtytzGCAzDK94AaABAg,rcF3WelvY18,Жонэлэ акча дэп Кыргызстанады талкалавататы Кантып ошого чара корбоет Бут андай ипласы иштэрдын Артыда евре лэр туроть Бул акмакчылык в токтотыш Кэрэк. Башчыларын кармаш Кэрэк аларды артыда еврелэр туроты,hate
UgzphYw7DQdKgiQCzqB4AaABAg,KSVY5SRkfn8,"Ташкенин кучукторуда ,, кантип эле озу МЕНЕН озу эле кызматка туруп алсын ,,, таймурас саймурастар менее мафияда ,,, ,, качтыго качты элди жерди таштап ,, бети чыдабай",non_hate
UgzoZn7ew8c3ZQ_TZ7h4AaABAg,9SK6boOSZX0,Ушундай согуштан кийин садыр жапаров достукту Таджикистан га откоруп берди,non_hate
UgzT3vMV4EfSFj3ThUN4AaABAg,iM4S3PDEGDg,Эртен саар аянтка келгиле Жапаровду колдоочулар коргоп калалы,non_hate
Ugzf864If7b1y_G7FKV4AaABAg,rcF3WelvY18,Чуйдо елдер акмак еле болуп калышкан,hate
UgySmpMNKpGNWhKs5kZ4AaABAg,9SK6boOSZX0,Олтуруш керек пидрларды,hate
UgxNK03NMNWFvxKPS8l4AaABAg,HeGfRTka3TQ,Кыздар чалдарга аткыла савнага барсын💁👭🙋,offensive
UgzwMYx_WnuJyjCuvh54AaABAg,8W94yWJHw6A,Каментарии жазгандар Аллахым жазаңарды берсин билип билбей жазбаш керек Райым елге канча жардам берди мечиттерди салып койду башка жегендер емне кылды хуй ештеке кылганжок ушундай кеткен болсо ачарчылык болот же 2чи өзбегистан болот,offensive
UgxaV0EwhBRnA7eTU594AaABAg,HeGfRTka3TQ,Уялбай 30 жаштагы кыргызбайыбыз маршруткада 8 жашар кызга акча сунганда эч ким унчуккан жок эмнеге унчукпайсыңар ? Сабаш керек мындайларды ортого алып! Мен болбогондо кызды ким билет каякка алып кетмек эмне болмок? Акччасын өзүнө ыргытып кыйкырсам айтат жөн эле 5 алып жакшы окусун дегем дейт кыздан сурасам тааныйсыңбы десем жок дейт анан урушсам түшө качты акмакты кармап кыздын ата-энесине салып бериш керек эле мээм жетпептир да. Акмактар да педофилдер.,hate
Ugwg89irc4oxm9QqVgN4AaABAg,KSVY5SRkfn8,Ташиев башынан эле таза эмес ага карангы эл укмуш ишенип алышкан,non_hate
Ugx7H5Ki6_JG2oKY0l94AaABAg,va4UkKaVJ8k,Жапкьла недеген акмакчьльк.,offensive
UgwaGdaF5pSguDyQLl14AaABAg,KSVY5SRkfn8,"Улуттук коопсуздук деген мекемеде 41 жаштагы адам башчылыкка жаштык кылат, мин опытный болгондо да",non_hate
UgyG9gscRpTnofA75iF4AaABAg,bXQ7pHLuXSc,"4-5,млн долар хуйна для бизнесмена.максим Бакиев бизнесмен болгон атасы призиден Боло електе еле..",offensive
UgzVjkWLQ8i1s3Cg9a14AaABAg,rcF3WelvY18,Бул кыздарды алага алага тебиш керек ушуга окшогон акмак кыздар бузатда,hate
UgzxaeR9_6wnjyKPOCx4AaABAg,HeGfRTka3TQ,Мен да Айзадага кошулам уя дан эмнени корсо учкан да ошону алат андыктан мырзалар улгулуу болушун каалайм уй булодо жакшы тарбия алган адам башка га ыдык коргозбойт. Азыр ажырашуу коп ошол себептен кыздар кор болуп жатат,non_hate
UgwPPUJZMp71yVz_MM94AaABAg,MzmJyHQlS5Y,Баштагы бийлекте емнеге айпападынар,non_hate
Ugx9nMpiR7DE1xptbTF4AaABAg,8W94yWJHw6A,"Азыркы бийлик только кыргыз улутунуле камап жататко, озбектер бар Кыргызстан да ошолорго кичине кысым кылбайбы патриотторду олтуруп салатурган болдуго, Бакиевтин убагы кайра келип жататко бизде.",hate
UgzqyfzSuUScRVb2wAJ4AaABAg,MzmJyHQlS5Y,Матраимовтун байлыгын мамлекетке откоруп озун омур бою турмого отургузуш керек,non_hate
UgykwoWPr1vnlEp4jNx4AaABAg,HeGfRTka3TQ,"Депутаттар ыдык болобергиле, элди тынч койгула. Жумушунар жок болсо мектептер мамлекеттик акча топтотконду токтоткула. ЫДЫК ЭТО ЧТО ТАКОЙ. Кыргыздын создугундо жок соз. Цифровое деген созду санарип деп чала сабат депутаттар котордунар. КОК мээлер цифровое - сандык башкаруу. Качан онолосунар 6 чакырылыштын эркектерин чимкирик дешти, ачлдарды эмдеш керек уят эле. ЫДЫК педиктин синоними.",hate
UgyhyrMqRVmP3Jf2ICB4AaABAg,va4UkKaVJ8k,"Тунку клубдар жабылсын,ээлери жоопко тартылсын. Жаш муундардын келечегине балта чаап жатышат акмактар!!!!!",offensive
UgwID_peqcDGL_nylw14AaABAg,8W94yWJHw6A,Блят Элди алаксытып эле аллап Матраимовторду эрмек кылып алдынарго . Ушуну чыгарган автор азыркы жашоондо озунон башка Садыр и Камчына ишенбе турмушунан ажырап калба. Бунун баары постановка жоон котуну кысып Атат энендин балачакан менен тынч эле жашасан . Бляя качан онолосунар,offensive
Ugy80qsTmd9_YGTCYkl4AaABAg,8W94yWJHw6A,Клоп силерге ишенич кыйын,non_hate
UgyhQ8xuuWVn79A_elR4AaABAg,GE9a-UY4I7E,Биздикилер Кыргыздарды олтурушуп а башкаларды бошотушат,non_hate
UghPfSujZkVoa3gCoAEC,GE9a-UY4I7E,"Азиз Батыхаев Кыргызстандан барыш менен анын адамдары Москвада канчалаган кыргыздарды Уруп кыйнап тоноп Аран иштеп тапкан Зарплаталарын алып койуп журду ""метро кочодо жургон кыргызды канчасын Уруп канчасын олтуруп койду аны эчким айтканда жок айткысыда келбейт.Алардын баарына силер кунолусунор Шамил Атахановтордун уй булосу",non_hate
Ugy9LCPlWUn5DeBTDu54AaABAg,HeGfRTka3TQ,кыздар кунолуу. кыска юбка кийесинер. ачык койнок тошту айтпайле койойун. ошентип кийинсенер анан тийишет да. шым кийбе дебейм кий жамбашты жаба турган бир нерсе кий устунон . аз 21 кылым баарын заказ менен озуно жага турган кылып тиктирсенер болот.,hate
Ugy0s-MXGJU87puMrqN4AaABAg,HeGfRTka3TQ,Айзада ен тура суйлодкн,non_hate
UgxxXtiam_ZuzNCmjkd4AaABAg,GE9a-UY4I7E,Короче баарын чумолорсунар кимдер жардам берген болсо,offensive
UgzlDFXkgKEnM5BaJ_d4AaABAg,bXQ7pHLuXSc,Кимин эмне деп ойлойсун ар кимдин озуно бирок Бакиев эн жакшы кстмо кылды Кыргыстанга канча кошумча кылган алар эмне кылса да жегени жургону озуно ак бирок бидеги кошоматчы эки жуздуулук акмактар иштет атпайбы кыргызстанды жок кылдылар жеп эмне учун ошолордун байлыгын тартпайсынар анчалык эки жуздуулук кылбасанар жакшы болмок,offensive
UgyKvIdJf2xRMi3MSnl4AaABAg,9SK6boOSZX0,Генерал шокко башына акча сайыш керек олтуруш керек,hate
Ugz1OY8EKQ2cAUkJK7F4AaABAg,8W94yWJHw6A,"Нариматова, Орунбековдор да Кетсин!",non_hate
Ugz5adUQZIN4rChe7i14AaABAg,GE9a-UY4I7E,Кулов кылган бардык нерсени,non_hate
UgxdQZCTgE-kuQgXPf54AaABAg,GE9a-UY4I7E,Акырында интервью берген кишиге такыр ишенген жокмун. Жанардын өзүнүн эле фантазиясы окшойт. Рекеттер дворниктерден акча алганын көрө элекмин. Бул акмактар келсе базарларга келип какшатышат элди. Чекеден союп салса да раазы элем ушул уюшкан шакалдарды.,hate
UgwzUTm9EsTh1vK3ejh4AaABAg,KSVY5SRkfn8,Кече эле Ташиев болуп жаткан . Бугун адамдар кайра жаман аттуу кылып койду . Садыр да ушундай болот коросунор анын да косяктары бар,non_hate
UgzmFc6GRFNw7NIdZSp4AaABAg,HeGfRTka3TQ,Туркияда атасынан чон турктор менен ойноп журот кореяда чалдарга тийген Кыргыз кыздар журот аларга да мыйзамды иштеткиле анда,non_hate
UgxokJtq1McaTYLhXcR4AaABAg,HeGfRTka3TQ,Айзада молодец кыздарды тарбияга салчы ушул мунозундон кайтба ❤❤❤,non_hate
UgzERBTDeUSYpyvQLsl4AaABAg,KSVY5SRkfn8,"Жапаров туура кылды Ташиевти иштен алып,Ал Колбаевти олтуруп озу баардык нерсени озу басып алган экен.",non_hate
